6822108	Inashiki	35.956329	140.323563	JP
2112615	Inawashiro	37.566669	140.116669	JP
1861602	Inazawa	35.250000	136.783325	JP
1861586	Innoshima	34.283329	133.183334	JP
1861584	Ino	33.549999	133.433334	JP
1861528	Inuyama	35.379951	136.942947	JP
1861464	Isahaya	32.841110	130.043060	JP
1861454	Isawa	35.650002	138.633331	JP
1861450	Ise	34.483330	136.699997	JP
1861449	Isehara	35.390560	139.307785	JP
1861436	Isesaki	36.316669	139.199997	JP
1861416	Ishigaki	24.344780	124.157173	JP
1861406	Ishige	36.116669	139.966675	JP
1861400	Ishii	34.066669	134.433334	JP
2129909	Ishikari	43.239719	141.353897	JP
1861393	Ishikawa	26.423330	127.821388	JP
2112583	Ishikawa	37.150002	140.449997	JP
1861383	Ishiki	34.799999	137.016663	JP
2112576	Ishinomaki	38.416672	141.300003	JP
2112571	Ishioka	36.183331	140.266663	JP
2112555	Itako	35.933331	140.550003	JP
1861310	Itami	34.784271	135.401260	JP
1861290	Ito	34.966671	139.083328	JP
1861285	Itoigawa	37.033329	137.850006	JP
1861280	Itoman	26.124720	127.669441	JP
1861261	Itsukaichi	35.725281	139.217773	JP
1861244	Iwade	34.250000	135.316666	JP
1861223	Iwai	36.049999	139.899994	JP
2112539	Iwaki	37.049999	140.883331	JP
1861212	Iwakuni	34.150002	132.183334	JP
1861207	Iwakura	35.283329	136.866669	JP
2129870	Iwamizawa	43.200279	141.759720	JP
2129868	Iwanai	42.974442	140.508896	JP
2112527	Iwanuma	38.104721	140.859436	JP
2112521	Iwase	36.349998	140.100006	JP
1861171	Iwata	34.700001	137.850006	JP
1861164	Iwatsuki	35.942780	139.691940	JP
1926006	Iyo	33.751389	132.701385	JP
1861107	Izumi	34.483330	135.433334	JP
1861108	Izumi	32.083328	130.366669	JP
1861095	Izumiotsu	34.500000	135.399994	JP
1861084	Izumo	35.366669	132.766663	JP
6825489	Joetsu	37.148281	138.236420	JP
1860871	Kadoma	34.733330	135.583328	JP
1860827	Kagoshima-shi	31.560181	130.558136	JP
1860785	Kainan	34.150002	135.199997	JP
1897590	Kaita	34.366669	132.550003	JP
1860765	Kaizuka	34.450001	135.350006	JP
1860750	Kajiki	31.733330	130.666672	JP
1860735	Kakamigahara	35.416672	136.866669	JP
1860728	Kakegawa	34.766670	138.016663	JP
1860704	Kakogawa	34.766670	134.850006	JP
2112455	Kakuda	37.966671	140.783325	JP
2112454	Kakudate	39.583328	140.566666	JP
6822181	Kamagaya-shi	35.776741	140.000748	JP
2112444	Kamaishi	39.266670	141.883331	JP
1860672	Kamakura	35.308891	139.550278	JP
1860648	Kameda	37.866669	139.116669	JP
1860635	Kameoka	35.000000	135.583328	JP
1860626	Kameyama	34.849998	136.449997	JP
1860437	Kami-renjaku	35.683331	139.550003	JP
1907125	Kamifukuoka	35.872501	139.509720	JP
8125829	Kamigyo-ku	35.029541	135.756653	JP
1860563	Kamiichi	36.700001	137.366669	JP
2129766	Kamiiso	41.816669	140.649994	JP
2129761	Kamikawa	43.840000	142.771103	JP
1860458	Kaminokawa	36.433331	139.916672	JP
2112409	Kaminoyama	38.153889	140.273605	JP
1860341	Kamo	37.650002	139.050003	JP
1860335	Kamogata	34.533329	133.583328	JP
1860321	Kamojima	34.066669	134.350006	JP
1860256	Kanaya	34.816669	138.133331	JP
1860243	Kanazawa-shi	36.594440	136.625565	JP
1860234	Kanda	33.783329	130.983337	JP
1860211	Kaneko	36.400002	139.000000	JP
1860191	Kanie	35.133331	136.800003	JP
1860176	Kannabe	34.533329	133.383331	JP
1860122	Kanonji	34.116669	133.649994	JP
1860112	Kanoya	31.383329	130.850006	JP
1860098	Kanuma	36.549999	139.733337	JP
1860095	Kanzaki	33.299999	130.366669	JP
2112354	Karasuyama	36.650002	140.149994	JP
1860063	Karatsu	33.442501	129.969727	JP
1860034	Kariya	34.983330	136.983337	JP
2112343	Kasama	36.383331	140.266663	JP
1859998	Kasamatsucho	35.366669	136.766663	JP
1859990	Kasaoka	34.500000	133.500000	JP
1859964	Kaseda	31.416670	130.316666	JP
1859952	Kashihara	34.583328	135.616669	JP
1859951	Kashihara-shi	34.508961	135.792892	JP
1859941	Kashima	33.106110	130.090561	JP
1860748	Kashima-shi	35.965359	140.644745	JP
1859924	Kashiwa	35.854439	139.968887	JP
1859908	Kashiwazaki	37.366669	138.550003	JP
1859891	Kasugai	35.247620	136.972290	JP
1859884	Kasukabe	35.976391	139.753616	JP
2112319	Katori-shi	35.897671	140.499435	JP
2112312	Katsuta	36.383331	140.533325	JP
2112309	Katsuura	35.133331	140.300003	JP
1859765	Katsuyama	36.061729	136.501007	JP
6696932	Kawage	34.804470	136.546448	JP
1859740	Kawagoe	35.908611	139.485275	JP
1859730	Kawaguchi	35.805000	139.720566	JP
2112297	Kawaguchi	35.099998	140.100006	JP
1859675	Kawanishi	34.816669	135.416672	JP
1926116	Kawanoe	34.016670	133.566666	JP
1859642	Kawasaki	35.520561	139.717224	JP
1859647	Kawasaki	33.583328	130.833328	JP
1859586	Kazo	36.116669	139.600006	JP
2130146	Kazuno	40.183609	140.787216	JP
6691616	Kihoku-cho	33.255920	132.683426	JP
1859492	Kikuchi	32.983330	130.816666	JP
1907307	Kimitsu	35.325279	139.891113	JP
1859405	Kiryu	36.400002	139.333328	JP
1859400	Kisai	36.099998	139.583328	JP
1859393	Kisarazu	35.374722	139.922501	JP
1859383	Kishiwada	34.466671	135.366669	JP
1859335	Kitahama	35.166672	135.916672	JP
2130054	Kitahiroshima	42.975830	141.567215	JP
2112232	Kitaibaraki	36.783329	140.750000	JP
2112227	Kitakami	39.283329	141.116669	JP
1859319	Kitakata	37.650002	139.866669	JP
1859307	Kitakyushu	33.833328	130.833328	JP
2129537	Kitami	43.803059	143.890823	JP
1859234	Kitsuki	33.416672	131.616669	JP
2129513	Kizukuri	40.806110	140.386108	JP
1859175	Kobayashi	31.983330	130.983337	JP
1859171	Kobe-shi	34.691299	135.182999	JP
1859146	Kochi-shi	33.559719	133.531113	JP
1859116	Kodaira	35.726391	139.483887	JP
1859113	Kodama	36.183331	139.133331	JP
1859100	Kofu-shi	35.663891	138.568329	JP
1859093	Koga	36.183331	139.716675	JP
1859094	Koga	33.733330	130.466675	JP
1859088	Koganei	35.691391	139.501114	JP
2112182	Kogota	38.549999	141.050003	JP
1858972	Kokubu	31.733330	130.766663	JP
1858964	Kokubunji	35.702221	139.475555	JP
1907306	Komae	35.636391	139.574432	JP
1858926	Komaki	35.283329	136.916672	JP
1858910	Komatsu	36.402630	136.450882	JP
1858902	Komatsushima	34.000000	134.583328	JP
1858866	Komono	35.000000	136.516663	JP
1858858	Komoro	36.316669	138.433334	JP
1858836	Konan	35.331650	136.870422	JP
1858794	Konosu	36.049999	139.516663	JP
2112141	Koriyama	37.400002	140.383331	JP
1858756	Kosai-shi	34.718399	137.531754	JP
1858729	Koshigaya	35.883331	139.783325	JP
1858695	Kosugi	36.716671	137.100006	JP
6417596	Koya	34.212940	135.622437	JP
1858591	Kozakai-cho	34.799999	137.358887	JP
1858498	Kudamatsu	34.000000	131.866669	JP
1858445	Kuki	36.066669	139.666672	JP
1858428	Kumagaya	36.133331	139.383331	JP
1858421	Kumamoto-shi	32.789719	130.741669	JP
7279571	Kunisaki-shi	33.565430	131.731567	JP
1907165	Kunitachi	35.674438	139.434998	JP
1858311	Kurashiki	34.583328	133.766663	JP
1858301	Kurayoshi	35.433331	133.816666	JP
1858296	Kure	34.233330	132.566666	JP
1858283	Kurihashi	36.133331	139.699997	JP
1858249	Kuroda	35.349998	136.783325	JP
2129395	Kuroishi	40.638889	140.592224	JP
2112077	Kuroiso	36.966671	140.050003	JP
1858088	Kurume	33.316669	130.516663	JP
1858067	Kusatsu	35.016670	135.966675	JP
1858041	Kushikino	31.716669	130.266663	JP
1895695	Kushima	31.458330	131.233337	JP
2129376	Kushiro	42.974998	144.374725	JP
1857968	Kuwana	35.066669	136.699997	JP
1857910	Kyoto	35.021069	135.753845	JP
1857871	Machida	35.540279	139.450836	JP
1857844	Maebaru	33.549999	130.199997	JP
1857843	Maebashi-shi	36.391109	139.060837	JP
1857766	Maizuru	35.450001	135.333328	JP
2112019	Makabe	36.266670	140.100006	JP
1857751	Maki	37.750000	138.883331	JP
2129324	Makubetsu	45.371391	141.821106	JP
1857712	Makurazaki	31.266670	130.316666	JP
1857665	Marugame	34.283329	133.783325	JP
1857659	Maruko	36.316669	138.266663	JP
2112008	Marumori	37.916672	140.766663	JP
1857651	Maruoka	36.153400	136.270294	JP
1926101	Masaki-cho	33.787571	132.711243	JP
2111999	Mashiko	36.466671	140.100006	JP
1857594	Masuda	34.666672	131.850006	JP
1857568	Matsubara	34.566669	135.550003	JP
1857560	Matsubase	32.650002	130.666672	JP
1857553	Matsudo	35.783329	139.899994	JP
1857550	Matsue-shi	35.472221	133.050568	JP
1857519	Matsumoto	36.233330	137.966675	JP
2111964	Matsushima	38.373569	141.061050	JP
1857470	Matsuto	36.516670	136.566666	JP
1926099	Matsuyama-shi	33.839161	132.765747	JP
1857496	Matsuzaka	34.566669	136.533325	JP
1857403	Menuma	36.216671	139.383331	JP
1857379	Mibu	36.416672	139.800003	JP
1857334	Mihara	34.400002	133.083328	JP
2111943	Miharu	37.433331	140.483337	JP
1857276	Miki	34.799999	134.983337	JP
1857260	Mikuni	36.217060	136.151855	JP
1857209	Minakuchi	34.966671	136.166672	JP
1857208	Minamata	32.216671	130.399994	JP
1857144	Minami-rinkan	35.483330	139.449997	JP
1857046	Mino	34.826908	135.470566	JP
1857062	Mino	35.533329	136.916672	JP
6822217	Minokamo	35.481991	137.021667	JP
2129211	Misawa	40.683609	141.359726	JP
1856977	Mishima	35.116669	138.916672	JP
1856942	Mitaka-shi	35.683510	139.559631	JP
1856938	Mitake	35.416672	137.133331	JP
2111901	Mito-shi	36.341389	140.446671	JP
1856881	Mitsukaido	36.016670	139.983337	JP
1856878	Mitsuke	37.533329	138.933334	JP
1907309	Miura	35.139999	139.619171	JP
1856828	Miyada	33.716671	130.666672	JP
1856798	Miyajima	34.301830	132.326126	JP
2111884	Miyako	39.636669	141.952499	JP
1856775	Miyakonojo	31.733330	131.066666	JP
1856717	Miyazaki-shi	31.911110	131.423889	JP
1856703	Miyazu	35.533329	135.183334	JP
1856697	Miyoshi	35.083328	137.066666	JP
1856698	Miyoshi	34.799999	132.850006	JP
1856667	Mizunami	35.366669	137.250000	JP
2111859	Mizusawa	39.133331	141.133331	JP
2111855	Mobara	35.416672	140.300003	JP
2129163	Mombetsu	44.352501	143.352493	JP
2111836	Mooka	36.433331	140.016663	JP
1856586	Mori	34.833328	137.933334	JP
1856584	Moriguchi	34.733330	135.566666	JP
2111834	Morioka-shi	39.703609	141.152496	JP
2111831	Moriya	35.933331	140.000000	JP
1856569	Moriyama	35.066669	135.983337	JP
1856560	Morohongo	35.935558	139.304443	JP
2111827	Motegi	36.516670	140.183334	JP
2111824	Motomiya	37.516670	140.399994	JP
1856476	Muikamachi	37.066669	138.883331	JP
1856456	Muko	34.965450	135.704147	JP
1856434	Murakami	38.233330	139.483337	JP
1856426	Muramatsu	37.683331	139.183334	JP
2129101	Muroran	42.317219	140.988068	JP
1856392	Muroto	33.283329	134.149994	JP
1856367	Musashino	35.706108	139.559433	JP
2127878	Mutsu	41.289440	141.216934	JP
1856293	Nabari	34.616669	136.083328	JP
1856243	Nagahama	35.383331	136.266663	JP
2111781	Nagai	38.103611	140.035004	JP
1856215	Nagano-shi	36.651390	138.181107	JP
1856199	Nagaoka	37.450001	138.850006	JP
1856184	Nagareyama	35.856300	139.902664	JP
1856177	Nagasaki-shi	32.744720	129.873611	JP
1899102	Nagato	34.383331	131.199997	JP
1856068	Nago	26.588060	127.976112	JP
1856057	Nagoya-shi	35.181469	136.906403	JP
1856035	Naha-shi	26.212500	127.681107	JP
2111749	Naka	36.049999	140.166672	JP
1855907	Nakama	33.816669	130.699997	JP
1855891	Nakamura	32.983330	132.933334	JP
1855863	Nakano	36.750000	138.366669	JP
1855852	Nakanojo	36.583328	138.850006	JP
1855757	Nakatsu	33.598110	131.188293	JP
1855753	Nakatsugawa	35.483330	137.500000	JP
1855694	Namerikawa	36.766670	137.333328	JP
2111704	Namie	37.483330	141.000000	JP
2129005	Namioka	40.707218	140.589447	JP
2129003	Nanae	41.883331	140.683334	JP
1855670	Nanao	37.049999	136.966675	JP
6694821	Nanto-shi	36.569221	136.911621	JP
1855612	Nara-shi	34.685051	135.804855	JP
2111687	Narashino	35.683331	140.033325	JP
2111684	Narita	35.783329	140.316666	JP
1855580	Naruto	34.183331	134.616669	JP
2111677	Naruto	35.599998	140.416672	JP
2128983	Nayoro	44.350559	142.457779	JP
1855540	Naze	28.366671	129.483337	JP
2128975	Nemuro	43.323608	145.574997	JP
1855503	Nerima	35.733330	139.649994	JP
6697563	Neyagawa	34.766151	135.627594	JP
1855476	Nichinan	31.600000	131.366669	JP
2111656	Nihommatsu	37.583328	140.433334	JP
1855431	Niigata-shi	37.902222	139.023605	JP
1855425	Niihama	33.959332	133.316727	JP
1855416	Niimi	34.983330	133.466675	JP
1855410	Niitsu	37.799999	139.116669	JP
1855395	Nikko	36.750000	139.616669	JP
1855380	Ninomiya	35.303329	139.253326	JP
1855363	Nirasaki	35.700001	138.449997	JP
6941783	Niseko Town	42.778709	140.669037	JP
1850692	Nishi-Tokyo-shi	35.725262	139.538300	JP
1855207	Nishinomiya	34.716671	135.333328	JP
1855203	Nishinoomote	30.733330	131.000000	JP
1855189	Nishio	34.866669	137.050003	JP
1855134	Nishiwaki	34.983330	134.966675	JP
1855095	Nobeoka	32.583328	131.666672	JP
1855078	Noda	35.941109	139.858063	JP
1855066	Nogata	33.733330	130.733337	JP
1854979	Nonoichi	36.533329	136.616669	JP
2128867	Noshiro	40.203892	140.024170	JP
1854905	Numata	36.633331	139.050003	JP
1854902	Numazu	35.099998	138.866669	JP
1854868	Nyuzen	36.933331	137.500000	JP
2111568	Oami	35.516670	140.316666	JP
2111567	Oarai	36.316669	140.600006	JP
1854849	Obama	35.495762	135.746033	JP
2111559	Obanazawa	38.603329	140.401947	JP
2128815	Obihiro	42.917221	143.204437	JP
1854807	Obita	32.816669	129.883331	JP
1854803	Obu	35.000000	136.966675	JP
1854774	Oda	35.183331	132.500000	JP
2128787	Odate	40.268608	140.568329	JP
1854747	Odawara	35.255562	139.159714	JP
2111530	Ofunato	39.071671	141.716675	JP
1854703	Ogaki	35.349998	136.616669	JP
1854665	Ogawa	36.049999	139.266663	JP
1854629	Ogori	34.099998	131.399994	JP
2111495	Ohara	35.250000	140.383331	JP
1854530	Oi	35.851109	139.516663	JP
1854492	Oiso	35.303059	139.302780	JP
1854487	Oita-shi	33.238060	131.612503	JP
1854444	Ojiya	37.299999	138.800003	JP
1854405	Okawa	33.200001	130.350006	JP
2111461	Okawara	38.049999	140.733612	JP
1854384	Okaya	36.056591	138.045105	JP
1854383	Okayama-shi	34.661671	133.934998	JP
1854376	Okazaki	34.950001	137.166672	JP
1854371	Okegawa	36.000000	139.557220	JP
1894616	Okinawa	26.335831	127.801392	JP
1854246	Okuchi	32.066669	130.616669	JP
2111441	Okunoya	36.283329	140.416672	JP
1854186	Omachi	36.500000	137.866669	JP
2111435	Omagari	39.450001	140.483337	JP
1854177	Omama	36.433331	139.283325	JP
1854162	Ome	35.783890	139.243057	JP
2111429	Omigawa	35.849998	140.616669	JP
1863451	Omihachiman	35.128609	136.097595	JP
2111425	Omiya	36.549999	140.416672	JP
1854093	Omura	32.921391	129.953888	JP
1854083	Omuta	33.033329	130.449997	JP
1854022	Ono	35.981060	136.487274	JP
1854026	Ono	34.849998	134.933334	JP
1854028	Ono	34.283329	132.266663	JP
1854018	Onoda	34.001389	131.183609	JP
6822146	Onojo	33.535671	130.478607	JP
1853992	Onomichi	34.416672	133.199997	JP
1853909	Osaka-shi	34.693741	135.502182	JP
1853677	Ota	36.299999	139.366669	JP
1853662	Otake	34.200001	132.216675	JP
2128574	Otaru	43.189442	141.002213	JP
2111325	Otawara	36.866669	140.033325	JP
2128558	Otofuke	42.991669	143.200287	JP
1853574	Otsu-shi	35.004440	135.868332	JP
2111310	Otsuchi	39.366669	141.899994	JP
1853564	Otsuki	35.599998	138.933334	JP
1853514	Owase	34.066669	136.199997	JP
1853483	Oyama	36.299999	139.800003	JP
1853486	Oyama	34.599998	138.216675	JP
1853433	Ozu	32.866669	130.866669	JP
1926055	Ozu	33.500000	132.550003	JP
2111277	Rifu	38.323608	140.974442	JP
7303387	Rishiri Town	45.159279	141.196289	JP
2128382	Rumoi	43.934441	141.642776	JP
1853371	Ryotsu	38.083328	138.433334	JP
2111258	Ryugasaki	35.900002	140.183334	JP
1853354	Ryuo	35.650002	138.500000	JP
1853338	Sabae	35.946468	136.184982	JP
1853303	Saga-shi	33.249321	130.298798	JP
2111248	Sagae	38.372501	140.272507	JP
1853295	Sagamihara	35.553059	139.354446	JP
1853280	Sagara	34.683331	138.199997	JP
1926054	Saijo	33.916672	133.183334	JP
1853237	Saiki	32.950001	131.899994	JP
6940394	Saitama	35.908070	139.656570	JP
1853209	Sakado	35.956940	139.388885	JP
1853192	Sakai	36.266670	139.250000	JP
1853193	Sakai	36.099998	139.800003	JP
1853195	Sakai	34.583328	135.466675	JP
1853190	Sakaide	34.316669	133.850006	JP
1853174	Sakaiminato	35.549999	133.233337	JP
1853140	Sakata	38.916672	139.854996	JP
1853081	Saku	36.216671	138.483337	JP
2111220	Sakura	35.716671	140.233337	JP
1853066	Sakurai	34.500000	135.850006	JP
1853008	Sanda	34.883331	135.233337	JP
1852984	Sanjo	37.616669	138.949997	JP
1852964	Sano	36.316669	139.583328	JP
2128295	Sapporo-shi	43.064171	141.346939	JP
1852915	Sasaguri	33.616669	130.533325	JP
1852901	Sasayama	35.066669	135.216675	JP
1852899	Sasebo	33.159168	129.722778	JP
1852849	Satte	36.066669	139.716675	JP
2111173	Sawara	35.883331	140.500000	JP
1907146	Sayama	35.852951	139.412125	JP
1852736	Sendai	31.816669	130.300003	JP
2111149	Sendai-shi	38.268890	140.871933	JP
1852673	Setaka	33.150002	130.466675	JP
1852663	Seto	35.233330	137.100006	JP
1852607	Shibata	37.950001	139.333328	JP
2128206	Shibetsu	43.658989	145.131973	JP
1852595	Shibukawa	36.483330	139.000000	JP
1852588	Shibushi	31.466669	131.104996	JP
1852561	Shido	34.323330	134.173325	JP
1852534	Shiida	33.653412	131.057968	JP
1852502	Shiki	35.833328	139.583328	JP
1852479	Shimabara	32.783329	130.366669	JP
1852472	Shimada	34.816669	138.183334	JP
1852385	Shimminato	36.783329	137.066666	JP
1852383	Shimminatocho	34.183331	135.199997	JP
2128147	Shimo-furano	43.349998	142.383331	JP
1852357	Shimoda	34.666672	138.949997	JP
1852347	Shimodate	36.299999	139.983337	JP
1852225	Shimonoseki	33.950001	130.949997	JP
1852140	Shinagawa-ku	35.609020	139.730164	JP
1847947	Shingu	33.733330	135.983337	JP
1852109	Shingu	33.716671	130.433334	JP
1852102	Shinichi	34.549999	133.266663	JP
2111065	Shinjo	38.758610	140.300827	JP
1852046	Shinshiro	34.900002	137.500000	JP
2111049	Shiogama	38.316669	141.033325	JP
1852003	Shiojiri	36.099998	137.966675	JP
1851952	Shiozawa	37.033329	138.850006	JP
1851935	Shirahama	34.783329	134.716675	JP
2128072	Shiraoi	42.549999	141.350006	JP
1851883	Shiraoka	36.016670	139.666672	JP
2111018	Shiroi	35.799999	140.066666	JP
2111016	Shiroishi	38.003330	140.618332	JP
1851813	Shirone	37.766670	139.016663	JP
2111008	Shisui	35.716671	140.266663	JP
2110994	Shizukuishi	39.683331	140.983337	JP
2128025	Shizunai	42.333889	142.366943	JP
1851717	Shizuoka-shi	34.976940	138.383057	JP
1851713	Shobara	34.849998	133.016663	JP
1851711	Shobu	36.066669	139.600006	JP
1851622	Sobue	35.250000	136.716675	JP
1851606	Soja	34.666672	133.750000	JP
1851604	Soka	35.820278	139.804443	JP
1851542	Sueyoshi	31.650000	131.016663	JP
1851504	Sugito	36.033329	139.733337	JP
1851494	Suibara	37.833328	139.233337	JP
1851483	Suita	34.761429	135.515671	JP
2110959	Sukagawa	37.283329	140.383331	JP
1851462	Sukumo	32.933331	132.733337	JP
